"site_name","date","visit","plant_ID","Miner","GCS","GCS_damaged","GCS_lecan","Helmet","num_flatids","vine_cover","CBB","CBB_den","Obs_roya","roya","lecani","lecani_den","myco","myco_den","snail","snail_den","mite","mite_den"
"UTUA2","8/17/18",1,2,1,0,0,0,0,11,5,0,0,"I",89,15,0.6,2,0.08,0,0,1,0.04
"UTUA2","8/17/18",1,3,2,0,0,0,0,37,0,69,100,"A",0,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,4,0,0,0,0,0,9,0,0,0,"I",67,8,0.32,0,0,0,0,0,0
"UTUA2","8/17/18",1,5,9,0,0,0,0,16,0,0,0,"A",122,3,0.12,0,0,0,0,0,0
"UTUA2","8/17/18",1,6,0,0,0,0,0,15,0,0,0,"I",108,23,0.92,0,0,0,0,0,0
"UTUA2","8/17/18",1,7,2,0,0,0,0,22,0,22,95,"A",0,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,8,3,0,0,0,0,31,5,0,0,"I",100,7,0.28,0,0,0,0,0,0
"UTUA2","8/17/18",1,9,0,0,0,0,0,38,0,0,0,"A",132,1,0.04,0,0,0,0,0,0
"UTUA2","8/17/18",1,10,12,0,0,0,0,42,3,33,100,"I",0,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,11,4,0,0,0,0,14,0,1,2,"A",79,3,0.12,2,0.08,0,0,0,0
"UTUA2","8/17/18",1,12,0,0,0,0,0,9,0,45,80,"I",0,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,13,73,0,0,0,0,42,0,57,100,"A",0,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,14,3,0,0,0,0,18,0,50,100,"I",0,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,15,10,0,0,0,0,45,0,46,94,"A",84,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,16,7,0,0,0,0,10,0,0,13,"I",103,7,0.28,0,0,0,0,1,0.04
"UTUA2","8/17/18",1,17,1,0,0,0,0,16,0,0,0,"A",61,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,18,6,0,0,0,0,47,0,49,100,"I",100,1,0.04,2,0.08,0,0,0,0
"UTUA2","8/17/18",1,19,8,0,0,0,0,29,0,0,2,"A",67,0,0,0,0,0,0,0,0
"UTUA2","8/17/18",1,20,5,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,1,5,0,0,0,0,3,0,0,0,"W",20,0,0,0,0,0,0,7,0.35
"LASM2","8/13/18",1,2,3,0,0,0,0,19,0,0,0,"W",32,1,0.04,1,0.04,0,0,2,0.08
"LASM2","8/13/18",1,3,11,0,0,0,0,17,0,0,0,"W",38,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,4,5,0,0,0,0,17,20,0,0,"W",42,0,0,1,0.04,0,0,0,0
"LASM2","8/13/18",1,5,37,0,0,0,0,12,0,0,0,"W",15,1,0.066666667,0,0,0,0,0,0
"LASM2","8/13/18",1,6,6,0,0,0,0,6,10,0,0,"W",16,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,7,10,0,0,0,0,14,5,0,13,"W",15,0,0,1,0.2,0,0,1,0.066666667
"LASM2","8/13/18",1,8,16,0,0,0,0,0,0,0,0,"W",14,0,0,0,0,0,0,3,0.214285714
"LASM2","8/13/18",1,9,0,0,0,0,0,13,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,10,18,0,0,0,0,20,0,13,100,"W",0,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,11,5,0,0,0,0,8,0,4,17,"W",47,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,12,25,0,0,0,0,1,0,0,0,"W",6,0,0,1,0.166666667,0,0,0,0
"LASM2","8/13/18",1,13,0,0,0,0,0,0,0,0,0,"W",20,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,14,1,0,0,0,0,6,0,0,0,"W",10,0,0,0,0,0,0,1,0.1
"LASM2","8/13/18",1,15,8,0,0,0,0,1,0,0,0,"W",25,1,0.04,0,0,0,0,5,0.2
"LASM2","8/13/18",1,16,4,0,0,0,0,8,0,6,64,"W",0,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,17,24,0,0,0,0,3,10,0,0,"I",10,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,18,20,0,0,0,0,0,0,0,0,"I",7,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,19,2,0,0,0,0,0,5,0,2,"I",3,0,0,0,0,0,0,0,0
"LASM2","8/13/18",1,20,20,0,0,0,0,9,0,0,2,"I",62,3,0.12,0,0,0,0,1,0.04
"YAUC3","8/10/18",1,1,35,5,4,5,5,1,0,10,43,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,2,47,0,0,0,0,5,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,3,9,5,3,1,6,1,0,1,4,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,4,41,6,6,1,0,18,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,5,15,0,0,0,0,22,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,6,27,0,0,0,0,7,0,14,33,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,7,24,0,0,0,0,3,0,7,10,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,8,16,0,0,0,0,9,0,16,17,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,9,29,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,10,29,0,0,0,0,8,0,34,37,"I",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,11,33,0,0,0,0,3,0,56,100,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,12,71,0,0,0,0,7,0,47,100,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,13,4,0,0,0,0,1,0,24,50,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,14,8,0,0,0,0,8,0,38,100,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,15,25,0,0,0,7,3,0,7,85,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,16,24,0,0,0,0,8,0,0,1,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,17,16,0,0,0,0,2,0,5,9,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,18,35,0,0,0,9,3,0,15,44,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,19,30,0,0,0,7,6,0,14,15,"W",0,0,0,0,0,0,0,0,0
"YAUC3","8/10/18",1,20,23,0,0,0,8,1,0,21,43,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,1,5,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,2,15,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,3,42,0,0,0,0,0,0,22,100,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,4,50,0,0,0,0,1,5,59,100,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,5,25,7,3,3,0,2,0,52,100,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,6,21,0,0,0,0,0,0,4,4,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,7,52,5,2,0,0,0,0,16,27,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,8,33,0,0,0,0,0,0,6,12,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,9,13,5,3,0,4,0,0,1,4,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,10,5,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,11,8,6,2,2,5,0,0,1,4,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,12,13,0,0,0,0,0,0,0,2,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,13,14,0,0,0,0,0,0,25,27,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,14,7,0,0,0,0,0,0,16,58,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,15,22,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,16,18,7,4,0,0,0,0,13,65,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,17,26,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,18,12,0,0,0,0,0,0,19,37,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,19,33,0,0,0,0,0,0,0,5,"I",0,0,0,0,0,0,0,0,0
"YAUC5*","8/10/18",1,20,15,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,1,64,0,0,0,0,0,0,6,100,"I",9,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,2,82,0,0,0,0,1,0,4,24,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,3,61,0,0,0,0,1,0,3,75,"I",3,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,4,124,0,0,0,0,2,0,0,0,"W",2,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,5,35,0,0,0,0,1,0,0,0,"I",7,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,6,98,0,0,0,0,0,0,0,0,"W",25,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,7,323,0,0,0,0,1,0,4,20,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,8,126,0,0,0,0,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,9,132,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,10,23,0,0,0,0,22,0,0,8,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,11,39,0,0,0,0,1,0,3,72,"I",9,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,12,77,0,0,0,0,10,0,1,15,"W",2,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,13,199,0,0,0,0,9,0,13,100,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,14,15,0,0,0,0,4,0,0,38,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,15,87,0,0,0,0,11,0,11,100,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,16,86,0,0,0,0,1,0,10,100,"W",2,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,17,47,0,0,0,0,3,0,2,20,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,18,68,0,0,0,0,3,0,3,10,"W",4,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,19,77,0,0,0,0,0,0,0,4,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","8/9/18",1,20,24,6,1,3,0,0,0,12,100,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,1,8,0,0,0,0,0,0,11,41,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,2,0,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,3,26,0,0,0,0,0,0,31,62,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,4,48,4,5,3,0,0,0,18,43,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,5,65,0,0,0,0,0,0,30,37,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,6,58,0,0,0,0,0,0,74,100,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,7,31,0,0,0,0,0,0,9,14,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,8,16,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,9,37,0,0,0,0,0,0,64,74,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,10,19,0,0,0,0,0,0,0,3,"W",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,11,9,0,0,0,0,0,0,17,34,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,12,24,0,0,0,0,0,0,14,81,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,13,23,0,0,0,0,0,0,4,10,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,14,37,0,0,0,0,0,0,18,43,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,15,12,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,16,41,0,0,0,0,0,0,47,100,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,17,22,0,0,0,0,0,0,17,34,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,18,40,0,0,0,0,0,0,14,50,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,19,21,1,4,5,0,0,0,0,15,"I",0,0,0,0,0,0,0,0,0
"JUAN1","8/9/18",1,20,50,0,0,0,0,0,0,8,30,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,1,46,0,0,0,0,4,35,0,34,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,2,23,6,3,3,0,4,50,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,3,19,2,4,5,0,4,75,0,15,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,4,38,3,5,3,0,0,70,1,14,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,5,22,6,3,3,0,7,0,0,6,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,6,40,4,3,6,0,5,0,69,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,7,12,2,4,9,0,16,0,4,36,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,8,20,5,5,4,0,7,5,0,1,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,9,14,5,3,3,4,1,10,0,5,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,10,8,0,0,0,0,0,0,0,1,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,11,37,4,3,6,6,3,10,6,35,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,12,55,3,4,4,9,3,15,9,80,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,13,71,0,0,0,0,5,0,1,2,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,14,69,3,3,6,5,3,20,9,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,15,46,0,0,0,0,5,30,0,1,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,16,50,3,3,7,7,4,10,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,17,35,4,3,5,5,0,20,2,30,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,18,22,3,3,7,8,3,0,1,47,"I",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,19,18,6,3,4,8,0,5,0,9,"W",0,0,0,0,0,0,0,0,0
"UTUA5","8/8/18",1,20,43,5,4,2,5,0,0,2,63,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,1,64,6,4,4,0,10,5,0,10,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,2,46,0,0,0,0,7,5,22,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,3,38,3,3,11,0,2,5,5,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,4,89,5,3,6,0,18,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,5,44,3,4,8,0,13,0,3,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,6,49,0,0,0,4,44,50,2,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,7,65,2,2,9,0,9,70,18,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,8,112,3,3,8,0,28,25,5,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,9,50,1,4,8,0,1,0,24,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,10,18,0,0,0,0,0,0,9,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,11,64,6,3,4,0,5,5,0,10,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,12,34,4,5,6,0,8,0,4,12,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,13,31,7,5,6,0,5,0,0,6,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,14,7,4,4,6,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,15,161,6,5,8,0,37,0,20,100,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,16,44,5,3,5,0,11,15,11,100,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,17,26,0,0,0,0,1,5,6,100,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,18,29,0,0,0,0,2,0,0,35,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,19,28,6,3,5,5,7,40,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA10","8/7/18",1,20,64,9,5,8,5,5,0,1,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,1,13,6,3,1,0,1,0,0,0,"I",3,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,2,8,0,0,0,0,3,0,0,0,"I",6,0,0,0,0,0,0,3,0.5
"UTUA30*","8/7/18",1,3,9,5,4,2,3,3,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,4,18,7,3,1,3,0,0,0,0,"I",36,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,5,51,6,5,5,3,5,0,0,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,6,84,5,4,4,9,4,0,10,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,7,35,6,5,3,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,8,30,8,3,3,0,3,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,9,32,6,3,2,0,2,0,0,0,"I",1,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,10,41,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,11,48,5,3,0,0,18,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,12,28,6,3,0,0,2,0,0,0,"W",12,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,13,64,6,3,0,0,3,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,14,47,5,3,3,4,4,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,15,71,6,6,3,0,3,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,16,44,7,3,2,0,5,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,17,9,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,18,38,0,0,0,0,4,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,19,20,4,3,3,0,4,0,3,30,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","8/7/18",1,20,24,7,3,1,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,1,103,5,6,6,8,40,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,2,28,7,4,7,12,17,0,15,100,"A",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,3,78,5,5,4,3,6,0,15,100,"I",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,4,73,9,5,4,3,21,0,33,100,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,5,45,9,5,4,5,3,0,15,100,"A",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,6,37,10,4,5,7,12,0,7,100,"I",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,7,74,8,5,3,5,7,0,15,100,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,8,67,7,4,3,5,23,0,16,100,"A",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,9,77,9,3,2,5,26,5,13,100,"I",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,10,7,8,4,4,4,8,0,17,100,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,11,43,8,4,3,2,5,0,41,100,"A",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,12,88,8,4,5,5,1,0,4,100,"I",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,13,123,7,3,2,1,14,0,14,100,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,14,79,8,4,3,3,6,0,9,100,"A",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,15,99,7,5,8,4,12,0,20,100,"I",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,16,87,10,4,2,4,17,0,3,100,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,17,93,11,6,4,3,11,0,7,100,"A",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,18,47,8,3,4,3,12,0,18,100,"I",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,19,124,9,5,3,3,26,0,6,100,"W",0,0,0,0,0,0,0,0,0
"UTUA17*","8/3/18",1,20,148,7,4,6,3,5,0,38,100,"A",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,1,54,0,0,0,0,0,5,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,2,20,0,0,0,0,2,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,3,0,0,0,0,0,2,90,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,4,68,0,0,0,0,0,65,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,5,32,0,0,0,0,0,0,0,0,"W",12,2,0.166666667,1,0.083333333,0,0,0,0
"UTUA18","8/3/18",1,6,23,0,0,0,0,1,75,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,7,3,0,0,0,0,2,80,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,8,5,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,9,2,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,10,9,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,11,10,0,0,0,0,2,30,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,12,32,0,0,0,0,2,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,13,5,0,0,0,0,2,90,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,14,20,0,0,0,0,1,80,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,15,8,0,0,0,0,0,70,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,16,33,0,0,0,0,1,85,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,17,4,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,18,4,0,0,0,0,1,25,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,19,39,0,0,0,0,4,85,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","8/3/18",1,20,55,0,0,0,0,0,90,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,1,61,0,0,0,0,84,0,14,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,2,10,0,0,0,0,151,0,17,100,"A",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,3,48,0,0,0,0,138,0,9,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,4,30,2,0,4,2,57,0,2,78,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,5,165,1,1,4,3,76,0,1,100,"A",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,6,29,0,0,0,0,67,0,3,19,"I",45,1,0.04,1,0.04,0,0,0,0
"UTUA20*","8/2/18",1,7,60,1,2,4,4,173,0,4,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,8,76,0,1,4,5,54,0,12,82,"A",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,9,58,1,0,4,4,13,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,10,39,0,0,0,0,24,0,0,0,"A",36,1,0.04,0,0,0,0,1,0.04
"UTUA20*","8/2/18",1,11,59,0,0,0,0,241,0,2,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,12,73,0,0,0,0,132,0,3,31,"A",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,13,129,0,0,0,0,53,2,6,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,14,158,0,0,3,4,67,5,0,12,"A",199,12,0.48,0,0,0,0,2,0.08
"UTUA20*","8/2/18",1,15,82,0,0,0,0,87,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,16,58,0,1,5,4,46,0,0,15,"A",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,17,103,0,0,0,0,72,0,10,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,18,37,0,0,0,0,90,0,19,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,19,51,0,0,6,5,94,0,7,100,"A",0,0,0,0,0,0,0,0,0
"UTUA20*","8/2/18",1,20,64,0,0,5,5,353,0,43,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","8/2/18",1,2,56,0,0,0,0,5,0,7,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","8/2/18",1,4,75,0,0,0,0,0,40,0,0,"A",0,0,0,0,0,0,0,0,0
"UTUA13","8/2/18",1,9,47,0,0,0,0,10,0,1,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","8/2/18",1,10,19,0,0,0,0,2,0,4,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","8/2/18",1,11,24,0,0,0,0,17,0,11,100,"A",0,0,0,0,0,0,0,0,0
"UTUA13","8/2/18",1,12,15,0,0,0,0,8,0,0,0,"I",0,0,0,0,0,0,0,0,0
